"Id","SalePrice"
1838,131799.6661652
1839,98396.714655624
1840,137843.530212737
1841,139483.712334517
1842,89387.24869899
1843,131626.205222258
1844,139122.10919864
1845,153146.454354665
1846,150999.665442339
1847,168263.95364296
1848,51353.3492214985
1849,133211.62890837
1850,117319.300217787
1851,153924.834950491
1852,118951.733806844
1853,118892.800751362
1854,178308.253280739
1855,159701.9472027
1856,217786.175346589
1857,164593.057435914
1858,141748.426498815
1859,114402.220006579
1860,145071.11257342
1861,123226.728178585
1862,310700.951813773
1863,287886.511966536
1864,289018.007066314
1865,359734.285214179
1866,333952.223694677
1867,214495.61669471
1868,283969.363831754
1869,194983.863156948
1870,216848.384330456
1871,260594.507137719
1872,172848.702491383
1873,238745.132628291
1874,155343.078808365
1875,204691.553847946
1876,203726.789801105
1877,211768.742205979
1878,199788.525195487
1879,128520.206384604
1880,140384.222526697
1881,231280.823933896
1882,241552.98191102
1883,189051.567887376
1884,201762.885719603
1885,245099.660565679
1886,283753.303862735
1887,205839.032979745
1888,254242.015017433
1889,168968.295553809
1890,122860.50737488
1891,120002.054293437
1892,90948.1472585731
1893,137340.612683987
1894,128901.253255467
1895,137616.49236683
1896,122233.805950347
1897,116785.710214229
1898,114123.104564708
1899,165756.190093623
1900,148223.643997237
1901,187716.788275638
1902,150619.676327201
1903,211783.659519804
1904,150096.592255634
1905,206665.73252207
1906,150704.758069824
1907,220773.790456758
1908,110398.93531993
1909,131439.385590643
1910,121423.586597978
1911,247472.22933915
1912,395820.542957095
1913,137736.870461243
1914,58710.1423201785
1915,311034.918278756
1916,78874.5413476632
1917,236925.188357032
1918,137674.910364022
1919,180346.968302303
1920,165659.959192759
1921,364871.845467124
1922,318442.472145691
1923,228142.534525839
1924,235210.853989061
1925,192691.934540931
1926,363341.307104753
1927,133595.325063809
1928,152351.531594125
1929,129053.114526034
1930,118405.291193893
1931,140319.141415481
1932,138195.769180728
1933,199201.220292161
1934,181573.644910984
1935,169697.66134307
1936,196052.679382551
1937,183836.193335787
1938,176526.003969124
1939,272728.880954236
1940,184200.135002983
1941,175092.666960224
1942,191309.415750206
1943,223260.844738172
1944,394489.082942755
1945,402116.045790008
1946,149638.076043145
1947,330631.289380708
1948,172120.533253308
1949,239599.517361298
1950,191100.388049475
1951,234710.28750372
1952,206612.054200642
1953,165864.045010747
1954,189171.401247973
1955,140486.697292619
1956,304485.335993493
1957,158987.106566888
1958,277984.041959662
1959,135525.678176898
1960,107814.682376542
1961,118422.933304242
1962,96601.5044092289
1963,101003.30332751
1964,104346.063866423
1965,145029.244501716
1966,142394.959083337
1967,292357.34283279
1968,424916.352204179
1969,382238.471703882
1970,417214.887424776
1971,451679.871568142
1972,371949.651171104
1973,264876.689421362
1974,340316.41404849
1975,520792.230834271
1976,261932.085769034
1977,349237.898314008
1978,349186.790411808
1979,331778.068742391
1980,210240.181494775
1981,339106.907306181
1982,217680.991531095
1983,205410.829383406
1984,171863.476633267
1985,220193.726153831
1986,207718.689763791
1987,190340.798833173
1988,171077.609898244
1989,187510.648229339
1990,203499.677274223
1991,234609.343754402
1992,208763.808937988
1993,163308.698494365
1994,222054.691469413
1995,182549.099031152
1996,258093.513561209
1997,312774.259545383
1998,298808.900171142
1999,273378.949581261
2000,311228.26348558
2001,271886.35360679
2002,251469.749264818
2003,247329.427373728
2004,274911.76689853
2005,227425.499994296
2006,224200.60415354
2007,249892.050183696
2008,218031.949037735
2009,197828.744886107
2010,188715.814656584
2011,141104.033293751
2012,169739.455772923
2013,178226.871564856
2014,184057.219946308
2015,202367.776229966
2016,191452.75257336
2017,190751.759532556
2018,109225.621556542
2019,132635.926170816
2020,95732.4344980578
2021,102497.007095277
2022,188833.803477999
2023,142855.056197066
2024,255689.152161308
2025,340790.788031034
2026,177596.300979065
2027,158835.725715149
2028,155656.372782335
2029,175349.952967521
2030,264486.11396741
2031,236957.076237231
2032,251765.229644973
2033,251257.410663365
2034,185310.419241896
2035,235883.725225956
2036,199782.347302793
2037,213273.584869022
2038,319227.150172232
2039,236155.121318122
2040,257320.597479235
2041,344209.874754376
2042,210680.500085445
2043,177254.616646646
2044,172386.605814818
2045,210273.678852034
2046,152869.060645718
2047,145615.033070811
2048,135462.454148345
2049,146490.092025923
2050,179453.214109187
2051,96943.1933620656
2052,120678.006599999
2053,144188.07891397
2054,94692.7014413334
2055,148270.017338087
2056,144230.165706346
2057,107169.097208349
2058,209092.788730689
2059,127552.525613727
2060,161833.894822048
2061,171154.592371735
2062,128207.281871893
2063,118099.937234307
2064,137067.341926314
2065,117847.653476708
2066,165665.510337827
2067,138954.413953714
2068,150421.362196739
2069,88123.7275333462
2070,115858.873886353
2071,88629.0976984736
2072,130970.131799319
2073,130528.560694458
2074,178903.238329929
2075,153743.58066339
2076,115516.415889306
2077,157578.383425208
2078,127452.709195406
2079,134457.496134225
2080,121337.400780652
2081,128695.760548615
2082,126534.893431674
2083,145427.766559104
2084,109125.52856458
2085,112756.731645258
2086,113152.076562216
2087,126767.936587428
2088,90042.7949156182
2089,75935.7814280666
2090,125512.296887375
2091,118376.578357119
2092,127205.017669719
2093,111878.449878736
2094,111854.719833905
2095,141637.963284046
2096,79600.1955607913
2097,99250.8588698845
2098,147375.633917106
2099,49990.1318316869
2100,83965.1942651072
2101,102562.275433882
2102,127116.820820561
2103,90236.8376920488
2104,137816.300607506
2105,119733.794448436
2106,64039.9986699195
2107,184101.138400149
2108,117205.716636759
2109,111190.916076419
2110,128927.355449512
2111,146007.110183409
2112,136215.978733253
2113,118353.315108024
2114,120882.703479466
2115,163578.225398305
2116,110034.840880899
2117,144664.530558204
2118,123403.551484292
2119,118748.560033366
2120,107844.425445771
2121,117430.85782435
2122,119285.130285782
2123,102273.30340484
2124,165824.093700093
2125,123227.247269992
2126,137872.904469291
2127,177234.079806274
2128,124642.931365763
2129,96546.6945213081
2130,142942.199004662
2131,150863.911137142
2132,115327.592456311
2133,128520.786078803
2134,132141.738765515
2135,96615.9514817021
2136,60023.4525236312
2137,108542.771697917
2138,134965.423494922
2139,152913.171961321
2140,134341.567118611
2141,155424.623028027
2142,128868.294363417
2143,147405.792993316
2144,127563.276749307
2145,138824.465123994
2146,183213.088257386
2147,152533.52228744
2148,144819.463703096
2149,149860.376012807
2150,238240.062559106
2151,113048.648965298
2152,192910.262507496
2153,149054.937892096
2154,100697.155961206
2155,134257.203973342
2156,234709.513786802
2157,220338.863608998
2158,227309.419743573
2159,216283.935813128
2160,183315.730418022
2161,230689.742285198
2162,371996.27089865
2163,336056.355124318
2164,247183.699084315
2165,201838.738382778
2166,164896.150649513
2167,221477.257924016
2168,199585.792863584
2169,195208.092643656
2170,219036.273040771
2171,157703.63739002
2172,139183.384317078
2173,171772.696374965
2174,225588.362961251
2175,275510.462389661
2176,303988.998465363
2177,232745.289867024
2178,211194.122975277
2179,133593.354713806
2180,224502.77613809
2181,200795.430508443
2182,234562.567569506
2183,191251.155782011
2184,111795.313356832
2185,125664.297597195
2186,146463.653588854
2187,147232.274453802
2188,153137.242315891
2189,290716.812712802
2190,83850.6180593869
2191,76548.1652524599
2192,84610.8012333697
2193,112189.212555
2194,113875.297796717
2195,103922.776373438
2196,102645.103231032
2197,111405.504219954
2198,161060.114362947
2199,195599.710114391
2200,144915.811676887
2201,145256.970965926
2202,220344.536199984
2203,136445.512284192
2204,183584.194315514
2205,118804.910862771
2206,129692.051331877
2207,212732.478383569
2208,281540.385335712
2209,247436.656154882
2210,117590.505380477
2211,119311.526225598
2212,128244.608015599
2213,114071.866636168
2214,143590.949872452
2215,99208.4921723875
2216,159730.937549276
2217,59496.3631553306
2218,71854.515261639
2219,64002.101912991
2220,79601.7014483107
2221,311001.908195246
2222,279539.902203065
2223,276900.83081595
2224,198855.040127838
2225,139775.268649051
2226,179016.005462542
2227,183906.403444033
2228,267097.554625125
2229,246422.26872943
2230,155075.626457663
2231,210652.796818101
2232,176093.121613306
2233,172320.862635296
2234,232274.576225694
2235,211561.266590484
2236,245090.389275347
2237,291321.572688016
2238,199812.42542087
2239,114709.750926571
2240,149472.448302136
2241,154676.486087632
2242,118755.239764925
2243,122946.736286836
2244,106864.252395904
2245,105089.575070887
2246,143364.291155975
2247,111613.428648691
2248,118581.622844998
2249,114983.61575033
2250,127194.574875722
2251,121822.658489181
2252,185178.294046437
2253,159185.647877661
2254,173914.478224028
2255,192906.916354182
2256,170922.326289403
2257,204549.882569196
2258,160492.714311064
2259,168013.616419031
2260,145623.928147741
2261,199291.067656927
2262,228834.745027845
2263,391969.068128577
2264,466454.256226059
2265,178413.402955385
2266,330149.890797146
2267,385380.401766146
2268,435861.871532721
2269,154979.374443726
2270,195245.699492688
2271,215247.771881977
2272,192980.728390101
2273,154936.758849018
2274,177498.532216185
2275,154961.045896529
2276,184974.152343298
2277,187103.577021678
2278,158126.098628742
2279,123413.75397335
2280,118212.633895195
2281,152658.956353588
2282,176749.373207021
2283,108851.072203488
2284,116434.782078242
2285,142076.95299241
2286,122806.832032353
2287,369473.267916401
2288,282726.375566728
2289,355409.150466793
2290,452636.64563809
2291,343468.020206246
2292,427031.33171307
2293,475147.664900157
2294,401072.154962301
2295,467655.712594717
2296,282815.014800939
2297,364097.967106601
2298,345750.719044054
2299,344913.002006871
2300,326268.576980861
2301,320964.569950677
2302,244978.701948941
2303,248234.327648692
2304,254268.087548819
2305,201890.512775555
2306,193698.333356916
2307,197527.133929384
2308,215390.182894261
2309,285309.851340498
2310,213797.850487979
2311,198669.688696
2312,174717.498990492
2313,168076.362733445
2314,180254.952439271
2315,178119.326417738
2316,204817.495558961
2317,189277.541354348
2318,178439.139979154
2319,183408.086789557
2320,188873.800623916
2321,237611.875667408
2322,182137.767317106
2323,195889.70834477
2324,181692.501307191
2325,209600.905530733
2326,176139.636469354
2327,200448.901305677
2328,212864.03182465
2329,195630.867296942
2330,178726.632921186
2331,329053.39437991
2332,397233.239992687
2333,311991.693335322
2334,257923.583742092
2335,281761.542201571
2336,296040.091637758
2337,203629.121073569
2338,259839.938344769
2339,220254.276096351
2340,402554.370895929
2341,210811.54627359
2342,230132.517874937
2343,220011.986374546
2344,214881.458117977
2345,231133.290994623
2346,221277.408531022
2347,203651.04776366
2348,241342.081903904
2349,185037.283959044
2350,327300.253117691
2351,262549.631855985
2352,253116.547795612
2353,253987.232512212
2354,147850.196255299
2355,151190.248983489
2356,141816.689955263
2357,189125.35105775
2358,193341.907621615
2359,131953.426049033
2360,111041.887053376
2361,143817.282014278
2362,268196.238774668
2363,126558.821840862
2364,144357.904847855
2365,205570.886239794
2366,195142.014986135
2367,229175.952426033
2368,215873.111086753
2369,217557.137559698
2370,174146.752050574
2371,166581.992679456
2372,189643.443569061
2373,284877.568382145
2374,294043.48711416
2375,242730.572550617
2376,273562.835567013
2377,349229.821318239
2378,146267.140975036
2379,202078.029401249
2380,148088.583027186
2381,163978.044346972
2382,193196.335810382
2383,202179.907118836
2384,244342.707919196
2385,162490.952977213
2386,131562.133276443
2387,133937.411364956
2388,101895.319053986
2389,120170.188110263
2390,138746.404164258
2391,135693.081102036
2392,115782.333590185
2393,161684.318637815
2394,139728.990466445
2395,204511.666598157
2396,148523.852713679
2397,220472.298541627
2398,120615.293983269
2399,63940.758069998
2400,62529.7894381202
2401,117067.809436323
2402,129812.412069912
2403,143240.510101111
2404,151490.140356043
2405,151974.76448725
2406,137824.239772797
2407,115436.691200869
2408,145567.016775382
2409,112445.822483739
2410,178879.951599875
2411,111498.360857256
2412,146359.814364965
2413,130078.262584949
2414,180881.538231242
2415,132991.832258275
2416,123416.296288208
2417,135121.885976695
2418,131087.003989363
2419,126937.639521751
2420,118199.852336114
2421,151427.692553326
2422,106691.383284945
2423,113815.596372217
2424,152014.125536981
2425,178976.134147765
2426,150141.734419907
2427,128363.82250592
2428,174559.80000927
2429,116512.206735066
2430,134074.494554672
2431,107612.139413234
2432,147099.263858829
2433,140669.622913914
2434,138783.284137907
2435,158837.919597629
2436,104214.552231275
2437,101071.276391767
2438,116365.096942207
2439,103694.108316553
2440,121587.928530753
2441,87912.7804010221
2442,91866.4884199246
2443,130711.938835461
2444,128590.211961498
2445,86509.9630390337
2446,138369.430295428
2447,171124.818446765
2448,128855.796326929
2449,108515.472301348
2450,148461.611455889
2451,116816.222918321
2452,184815.661014362
2453,114574.842145065
2454,142250.065887351
2455,134069.696077097
2456,144958.663048581
2457,130425.133576364
2458,130636.268906715
2459,106523.920478221
2460,137785.912754232
2461,133771.401990684
2462,132861.002776102
2463,125934.325534964
2464,168833.78627707
2465,143230.971121715
2466,116000.218525418
2467,126088.717787001
2468,79116.3173088162
2469,77070.6023288174
2470,213910.322779309
2471,236653.579237895
2472,162493.009592198
2473,122745.437679329
2474,75797.3007731549
2475,218632.726410718
2476,112403.427095401
2477,124330.97162975
2478,166094.373568632
2479,106053.334493657
2480,162704.544584075
2481,124772.941438709
2482,122005.0285874
2483,110846.229850174
2484,122485.747971836
2485,121942.860526448
2486,158680.347561782
2487,153462.339408609
2488,155860.768002834
2489,147872.47122675
2490,146588.991352277
2491,106342.347917888
2492,185656.621134343
2493,140674.417268512
2494,153639.223512291
2495,93046.3086869098
2496,237757.597464425
2497,149082.106672206
2498,106489.776779435
2499,87765.1484191219
2500,127247.018385427
2501,140928.059635634
2502,141571.094112093
2503,91714.0149267772
2504,183724.446026412
2505,213233.880033961
2506,244532.916065914
2507,276466.942709254
2508,246680.441867699
2509,217718.905655269
2510,215137.886884635
2511,172355.528397816
2512,208448.653526224
2513,214576.783866524
2514,246724.805355523
2515,151162.459576849
2516,177985.982393678
2517,151633.585402197
2518,158455.601790567
2519,228266.35917038
2520,219157.558548744
2521,188958.736601192
2522,223063.286007264
2523,117957.65007029
2524,134957.704788042
2525,150268.361344587
2526,134944.188023957
2527,118418.620615452
2528,126841.102033316
2529,134423.753685603
2530,118952.525274775
2531,245131.986214802
2532,224852.342476819
2533,190033.059751525
2534,230829.670954365
2535,285915.08046092
2536,242312.181685225
2537,248847.07234675
2538,184927.070360514
2539,179240.019554027
2540,183304.880996661
2541,180504.486786605
2542,163829.708640277
2543,126050.809554321
2544,121766.678491872
2545,132486.987777765
2546,131497.819034996
2547,129730.48189193
2548,146724.212567163
2549,157857.730560119
2550,738025.123279991
2551,140037.032149098
2552,121849.91885307
2553,74569.0673258036
2554,92878.6821529189
2555,110469.15856036
2556,93146.0737617847
2557,99803.8771573817
2558,165108.875377235
2559,149774.995687027
2560,143581.73487596
2561,145072.154770026
2562,136220.547320267
2563,150821.882008069
2564,196945.146970376
2565,158747.995602517
2566,150688.739556338
2567,132030.081868269
2568,194949.638034405
2569,224840.154079576
2570,117050.83209296
2571,204882.239082589
2572,158870.406485285
2573,231583.991341117
2574,241018.458096324
2575,135454.465343376
2576,122990.2247895
2577,138761.941510182
2578,91407.7487351424
2579,74718.2367696171
2580,91601.6551336336
2581,103811.31783458
2582,101389.432176931
2583,280306.870235474
2584,175097.240709683
2585,180288.950700152
2586,220768.748453513
2587,191590.89355542
2588,131467.860711204
2589,147659.56061039
2590,188999.469637091
2591,209317.0521035
2592,208972.192269887
2593,254155.087314982
2594,182724.864171208
2595,194444.100730162
2596,267954.542768184
2597,184989.730831632
2598,276649.802375977
2599,331474.006167728
2600,151985.767104128
2601,145495.153243497
2602,78428.6688383531
2603,90340.323830448
2604,86316.8818141553
2605,75973.0063148095
2606,143763.75479361
2607,202265.896426649
2608,194577.376411748
2609,161301.293080089
2610,113126.646582699
2611,123253.176513651
2612,151536.938496982
2613,125863.174570586
2614,120761.86799487
2615,155767.990032554
2616,137792.278507509
2617,179662.72212525
2618,241566.381503668
2619,198314.968031216
2620,183869.983928186
2621,176797.395918819
2622,177778.309045206
2623,232771.718330818
2624,280152.875620856
2625,297645.63243662
2626,170770.950494259
2627,164713.689317105
2628,543302.549414625
2629,527225.793538542
2630,388621.97648625
2631,492549.356044796
2632,418959.867709771
2633,318152.775523392
2634,433299.255021202
2635,161076.506049332
2636,172275.751031838
2637,185692.712822274
2638,266865.267008667
2639,195625.274250918
2640,148462.440334054
2641,100776.350328967
2642,176619.612631071
2643,105095.947144605
2644,123547.235781569
2645,110618.653549271
2646,94020.2659847132
2647,101898.879182436
2648,142535.967012952
2649,155374.277785863
2650,140489.090368259
2651,142787.508463906
2652,430488.755474054
2653,250415.4527337
2654,267292.982212646
2655,374724.334115999
2656,321522.407396314
2657,354576.665943461
2658,315530.461753493
2659,317611.806780821
2660,370800.879760665
2661,352498.705594995
2662,369413.571795418
2663,283285.572536399
2664,274767.130899263
2665,345742.313835509
2666,278918.779541019
2667,171646.612311495
2668,178846.135295879
2669,181111.219730712
2670,267036.77154314
2671,183316.484566411
2672,194232.373940053
2673,195053.093404327
2674,192656.183380385
2675,176660.43302823
2676,185192.710213793
2677,198666.753017389
2678,248352.12108224
2679,269131.993848863
2680,284343.917207296
2681,389979.43182761
2682,300778.871711243
2683,481682.395391705
2684,317025.429048004
2685,307584.685832932
2686,248075.520304371
2687,306503.619303086
2688,216609.326157237
2689,215236.799272573
2690,419454.369665062
2691,193312.236829661
2692,149118.726024836
2693,199748.521676752
2694,135488.72126022
2695,189087.013212954
2696,182001.537018473
2697,183339.51043794
2698,185172.277788897
2699,174002.061266145
2700,154208.179338725
2701,136661.560341882
2702,100703.268314172
2703,136809.923325348
2704,141778.121570259
2705,111243.759967682
2706,100823.794833559
2707,112778.871890459
2708,130134.910922861
2709,108386.397077998
2710,123747.847247732
2711,294653.540748218
2712,368214.290898077
2713,168499.121969327
2714,150817.271730026
2715,170336.393629374
2716,141128.909261527
2717,183351.61986896
2718,219859.745742662
2719,147179.764522398
2720,167702.922370424
2721,131230.210503192
2722,157775.453144189
2723,141323.64858869
2724,127427.155607406
2725,123416.62315013
2726,156190.439985812
2727,186102.7026154
2728,176095.970296428
2729,146824.5332904
2730,152624.787315048
2731,127582.440654863
2732,133216.239494217
2733,161169.223724042
2734,150832.474633898
2735,133938.596996696
2736,140239.022154118
2737,115382.893272656
2738,134422.995046425
2739,158053.393932522
2740,139169.029950329
2741,143157.340909601
2742,148845.844280264
2743,149701.039956461
2744,146062.864294314
2745,144457.063336823
2746,134022.473082504
2747,130111.298368191
2748,122464.92632251
2749,114698.69698695
2750,130240.011956117
2751,125256.271011394
2752,211814.370751444
2753,147027.868632767
2754,201170.313737715
2755,132223.480885767
2756,93030.4728253782
2757,64208.7921602226
2758,81237.670320611
2759,170917.883946195
2760,118753.399847982
2761,134778.165969143
2762,128673.859556906
2763,183146.362455312
2764,136018.299371652
2765,284440.134933318
2766,113332.387687326
2767,95963.0273021862
2768,131262.850749774
2769,125661.419556314
2770,137825.461727973
2771,107181.535663123
2772,113514.579105118
2773,154774.096930874
2774,151659.11356395
2775,109913.548351213
2776,138360.173039138
2777,151068.156514931
2778,100135.75589466
2779,118467.499421868
2780,100247.316427961
2781,92242.3600343386
2782,88760.5957530354
2783,89467.4212242357
2784,119952.435794037
2785,137574.357243529
2786,62414.4397408718
2787,128914.247420661
2788,71040.6179066729
2789,161201.303145061
2790,91640.1824962864
2791,111051.52870483
2792,53589.4364511332
2793,131113.887250978
2794,95334.3383780525
2795,123713.308288667
2796,97174.2267712981
2797,221587.222308626
2798,105938.4570739
2799,111013.880908574
2800,71695.5084425807
2801,103462.409899595
2802,125865.414679691
2803,171586.002834976
2804,140219.389602438
2805,88773.6385938036
2806,83379.1153865086
2807,164743.771436843
2808,144029.092857823
2809,133053.230974726
2810,130632.782326816
2811,160447.260322016
2812,162550.115945035
2813,155384.674808083
2814,156579.275443776
2815,104733.850349104
2816,237969.924970468
2817,159322.866453585
2818,136847.818490486
2819,147364.337903555
2820,128216.903387091
2821,104924.855337428
2822,180194.676201545
2823,320309.81556129
2824,174891.685689784
2825,141995.505860176
2826,138661.971037064
2827,138694.346817892
2828,216808.617694538
2829,220754.619170297
2830,230475.996078203
2831,169729.84577406
2832,250806.391537703
2833,315285.963869239
2834,224722.641532017
2835,226994.883418068
2836,186313.921754694
2837,155981.522034657
2838,156229.268874396
2839,169861.472907805
2840,198674.512100084
2841,199036.531201207
2842,228337.26754721
2843,149964.872004359
2844,176871.90251801
2845,130928.772544032
2846,203711.765506602
2847,203878.896456171
2848,236910.650889894
2849,199199.123826155
